,telegram_id,username,is_banned,excluded_from_airdrop
27446,531040053,bixunhui,1,0
27447,531040936,,1,0
27451,531044713,,1,0
27452,531048858,julie4hartford,1,0
27454,531055784,qupeepvfxt,1,0
27455,531058665,NoraHarrison,1,0
27457,531063571,,1,0
27458,531066741,Shahariar_Shihab,1,0
27462,531070053,xingyisi65,1,0
27464,531074328,yuantuzhi,1,0
27466,531079999,sunfuxin3,1,0
27471,531097846,debendrakumar258,1,0
27472,531104340,WinfredHuxley,1,0
27474,531115436,y0585591,1,0
27477,531118823,Nashid115,1,0
27478,531119313,,1,0
27479,531119785,quptegvzpa,1,0
27480,531120580,,1,0
27481,531129506,qvcuielauj,1,0
27482,531131308,,1,0
27484,531135391,dilelao4,1,0
27485,531135486,,1,0
27486,531136709,gueitu6,1,0
27487,531137701,,1,0
27488,531139034,jq1w5hpy,1,0
27491,531150428,dor6a8z7,1,0
27495,531158030,,1,0
27496,531159448,,1,0
27497,531159955,Vlad004,1,0
27499,531164181,nadianassar,1,0
27501,531166902,,1,0
27502,531166959,qiaozhuopie45,1,0
27503,531167761,leo6page,1,0
27505,531171163,,1,0
27506,531174956,quozviqmlw,1,0
27507,531175312,,1,0
27509,531177189,wengyanbo,1,0
27512,531182110,qsufaxgxxv,1,0
27521,531205350,,1,0
27523,531207269,,1,0
27524,531210267,CherylDorothea,1,0
27525,531210494,,1,0
27526,531212449,esperanza6nicol,1,0
27528,531216204,ProkhorovAnton1,1,0
27533,531225233,nguyenhai17lb,1,0
27535,531226171,x06067449,1,0
27537,531229681,jim3magee,1,0
27541,531234914,,1,0
27545,531240516,gongyiye3,1,0
27547,531247125,,1,0
27548,531247438,,1,0
27550,531256236,qumovxkwcy,1,0
27551,531257826,quigacortm,1,0
27552,531259355,quqawiwoqa,1,0
27553,531259685,,1,0
27554,531261584,,1,0
27555,531262879,,1,0
27556,531265051,luanjidu62,1,0
27557,531267954,,1,0
27558,531272218,qvdtbjbaxi,1,0
27559,531276673,qukvfjkbqg,1,0
27562,531279301,niubiqiang80,1,0
27567,531286425,,1,0
27568,531288468,qtrpxxiarx,1,0
27569,531289541,mihuanpie5,1,0
27571,531293784,YeddaParker,1,0
27573,531300045,qwazmcqsdg,1,0
27575,531306966,,1,0
27576,531308361,SanuarHossain,1,0
27577,531311448,,1,0
27578,531312494,quigapaxxt,1,0
27579,531316569,jipingpu04,1,0
27581,531320384,gobseck13,1,0
27585,531325080,june9tutor,1,0
27587,531332316,,1,0
27588,531335047,qwaustpoza,1,0
27589,531339748,luanliaoba,1,0
27590,531340822,huaizhene,1,0
27592,531346497,qwazpfmylo,1,0
27593,531347099,,1,0
27595,531349573,,1,0
27599,531357404,,1,0
27601,531364038,ElroyBen,1,0
27602,531365473,,1,0
27606,531384385,YettaCharley97,1,0
27608,531385854,phillip2mcmahon,1,0
27611,531389438,,1,0
27613,531393414,,1,0
27614,531393738,pancrypt,1,0
27615,531396689,jituofen6,1,0
27618,531403295,,1,0
27619,531407934,,1,0
27621,531416086,NBVPmVxsZV,1,0
27623,531417817,qiujiajiao5,1,0
27624,531418241,,1,0
27626,531421471,,1,0
27627,531421556,Rodolfo290972,1,0
27633,531435813,,1,0
27635,531440857,haoaoque,1,0
27639,531443906,bgrss,1,0
27643,531451789,qupashbwdv,1,0
27646,531452889,MValeriy7,1,0
27647,531453977,ranshanyun3,1,0
27648,531456234,builankhue,1,0
27649,531456989,shanpangxia,1,0
27650,531458437,aosiyu,1,0
27653,531464679,,1,0
27655,531468150,,1,0
27657,531470351,ljiiiy234,1,0
27659,531470910,,1,0
27665,531481190,,1,0
27667,531483524,tuowense,1,0
27671,531487453,,1,0
27672,531488278,,1,0
27676,531492946,,1,0
27677,531495173,ruzhuixing5,1,0
27681,531500890,,1,0
27682,531502624,eshifgf,1,0
27684,531506664,qumqvwunra,1,0
27686,531508909,shenfeicong55,1,0
27687,531509339,bruce8koewler,1,0
27689,531515581,,1,0
27691,531521009,dingbise39,1,0
27692,531522098,,1,0
27694,531525057,,1,0
27695,531526130,pushancang,1,0
27697,531529213,tony4harper,1,0
27701,531536653,huantungua7,1,0
27702,531540318,OdeletteNoah,1,0
27704,531544797,shingo3515,1,0
27707,531552842,,1,0
27710,531560481,,1,0
27711,531561380,Puxiu56,1,0
27713,531566959,qsufayqypq,1,0
27716,531570945,Tony083,1,0
27721,531582718,CherylLouise,1,0
27722,531583528,,1,0
27725,531594994,,1,0
27726,531598045,,1,0
27728,531603368,,1,0
27730,531604935,yonghyeon,1,0
27733,531612903,,1,0
27734,531616367,JudithBray,1,0
27735,531619723,azufeld66,1,0
27736,531628233,Khan331,1,0
27739,531638069,,1,0
27740,531640208,CarolineLucia,1,0
27742,531648121,raofanlun,1,0
27744,531654507,dengbeiri7,1,0
27746,531656170,ludichen4,1,0
27748,531660650,,1,0
27749,531661776,,1,0
27750,531663035,qufangji1,1,0
27751,531665220,,1,0
27753,531668843,,1,0
27757,531673342,,1,0
27759,531677366,,1,0
27760,531680637,youzhaotou,1,0
27761,531681988,,1,0
27762,531689330,cody1schroeder,1,0
27765,531699720,,1,0
27772,531710685,,1,0
27775,531719060,jingyuanshang,1,0
27777,531730508,daixitui4,1,0
27782,531744945,d8r5qna4,1,0
27784,531748776,binzhimu,1,0
27785,531750248,,1,0
27786,531750765,jiangyuang31,1,0
27787,531751735,,1,0
27790,531753360,,1,0
27791,531756125,,1,0
27794,531762218,,1,0
27795,531762990,Arya12300,1,0
27796,531763226,LauraChesley,1,0
27797,531764560,qtrwrwjtjf,1,0
27798,531766007,BArrabaz,1,0
27799,531767996,,1,0
27800,531769746,,1,0
27804,531780173,,1,0
27805,531780643,,1,0
27810,531785960,,1,0
27812,531793136,,1,0
27815,531803256,Arameto,1,0
27816,531804306,,1,0
27817,531804375,,1,0
27818,531804881,april8parnell,1,0
27819,531806774,,1,0
27821,531812619,chungkhanhvi,1,0
27823,531822513,liurongtong4,1,0
27825,531824462,guqiaojiao,1,0
27829,531839731,,1,0
27830,531839776,JuliaChrist,1,0
27832,531842514,,1,0
27833,531843952,tongcaiao,1,0
27834,531847300,yesongmao,1,0
27838,531850363,qvbbrihghq,1,0
27839,531853498,,1,0
27840,531855141,shifu62,1,0
27842,531858887,huawenglang2,1,0
27851,531870681,,1,0
27855,531881184,JanetGodwin,1,0
27856,531883911,,1,0
27857,531884269,,1,0
27868,531912786,tpctn001,1,0
27869,531913089,BlitheFlynn,1,0
27875,531936687,QuangTh56214453,1,0
27877,531944594,,1,0
27878,531945803,AdelaidePeggy88,1,0
27879,531947630,robert5lim,1,0
27881,531952346,xishaoque6,1,0
27883,531953794,shuangyajian12,1,0
27887,531959611,qijiaopai90,1,0
27888,531965592,chiputang2,1,0
27889,531968386,futoton,1,0
27892,531977352,buwenshan9,1,0
27897,531985836,,1,0
27898,531986205,john2mccullough,1,0
27900,531988136,quozvbsbee,1,0
27901,531990316,chongzhangxiong8,1,0
27902,531991315,,1,0
27903,531993825,nuix3,1,0
27905,531998239,miguayong59,1,0
27906,532001625,AndreaKeynes,1,0
27908,532006868,OctaviaBart,1,0
27910,532010692,,1,0
27912,532014397,ramon1nichol,1,0
27914,532016645,mengyiwu,1,0
27915,532019986,KailaBall574,1,0
27916,532021515,,1,0
27917,532022315,,1,0
27918,532024039,taozhuotan,1,0
27920,532032307,,1,0
27921,532038996,qvcepsdixd,1,0
27922,532040209,qumdwgekca,1,0
27924,532043964,qiuxinzhao82,1,0
27925,532044162,,1,0
27926,532046600,x1wgrf61fun2m,1,0
27927,532049156,,1,0
27930,532052831,,1,0
27931,532053184,RandolphRose,1,0
27932,532061435,,1,0
27938,532069921,,1,0
27939,532070044,,1,0
27942,532072376,TheraTomlinson,1,0
27944,532073519,LawrenceDuBois,1,0
27946,532076611,,1,0
27947,532079307,yingketong,1,0
27948,532080932,,1,0
27951,532098238,,1,0
27953,532102096,,1,0
27954,532102941,,1,0
27959,532116397,karo28062,1,0
27960,532118237,,1,0
27961,532119026,d3g0o2g5,1,0
27962,532119799,qtsasevhga,1,0
27966,532125559,sara6jones,1,0
27968,532130400,,1,0
27971,532139324,xieshican,1,0
27976,532147798,audrey5lusk,1,0
27977,532152141,,1,0
27979,532156289,,1,0
27982,532159957,fangcaishan56,1,0
27983,532160858,qinlansong5,1,0
27985,532167933,Romano09,1,0
27992,532180301,,1,0
27996,532186380,khorzoo_khan844,1,0
28004,532213509,,1,0
28007,532221421,AchilleasG,1,0
28010,532228194,quozvtvsqw,1,0
28015,532233809,,1,0
28017,532235748,,1,0
28019,532237286,,1,0
28021,532239155,,1,0
28024,532240134,tiny2anderson,1,0
28025,532243387,maryann7aguilar,1,0
28026,532246351,,1,0
28027,532247257,WordsworthJudd,1,0
28028,532250047,sergey0karas,1,0
28029,532250091,,1,0
28032,532257963,,1,0
28033,532258617,brc3e0js,1,0
28036,532262902,,1,0
28037,532263308,HelenPeggy,1,0
28043,532277053,benxianshi,1,0
28044,532277751,,1,0
28047,532286532,,1,0
28048,532286964,ngonghiadung,1,0
28049,532292353,,1,0
28050,532294559,,1,0
28051,532295254,,1,0
28052,532295812,qumzajzkuw,1,0
28053,532297596,robert5daniel,1,0
28055,532299234,menglangua,1,0
28061,532304892,quozvwpmdv,1,0
28063,532307755,,1,0
28064,532307845,,1,0
28065,532309505,,1,0
28068,532317698,mususi8,1,0
28069,532319937,,1,0
28071,532324692,gengyinggua1,1,0
28072,532326853,DevinFlynn,1,0
28074,532331586,,1,0
28076,532332456,,1,0
28079,532343035,qvbmwmhims,1,0
28083,532351894,,1,0
28084,532352775,Damar16,1,0
28085,532356523,,1,0
28087,532359770,JulietJohnny,1,0
28089,532361223,barigentes8893,1,0
28090,532362033,,1,0
28091,532362387,,1,0
28092,532362498,IJohnyI,1,0
28094,532372860,,1,0
28096,532381303,,1,0
28098,532385762,popanxian,1,0
28100,532391352,james6horsley,1,0
28101,532395185,ATLFC90,1,0
28105,532402344,fred6stinson,1,0
28106,532404628,toushouhan,1,0
28107,532406909,,1,0
28110,532410307,sasha2anker,1,0
28111,532411202,,1,0
28112,532412774,baomushou5,1,0
28113,532414045,,1,0
28114,532415648,,1,0
28115,532418999,,1,0
28119,532426731,rk7087917617,1,0
28123,532435544,qtsnpoxfxm,1,0
28124,532435936,,1,0
28125,532437132,,1,0
28128,532440451,,1,0
28129,532441047,,1,0
28130,532446284,viethaido,1,0
28131,532447984,,1,0
28135,532455012,luzhelang,1,0
28136,532456498,,1,0
28137,532458153,yumengyuan38,1,0
28139,532459696,disilie,1,0
28140,532460196,,1,0
28142,532462024,,1,0
28144,532469134,yhf88,1,0
28147,532471220,lahuangtong,1,0
28148,532474125,,1,0
28149,532481866,hunnajie,1,0
28150,532485951,,1,0
28151,532487768,,1,0
28153,532491504,lijinlian,1,0
28154,532493508,lebinyunp,1,0
28155,532494862,DaleMorse,1,0
28159,532501695,tangjiaoran,1,0
28161,532504713,huizhiqiao8,1,0
28165,532516877,yunchezong,1,0
28167,532519080,CryptoVatya,1,0
28168,532524018,,1,0
28169,532524808,BettyConnie,1,0
28170,532525765,zhanpancan6,1,0
28171,532528733,,1,0
28172,532529399,quangngao,1,0
28173,532536762,,1,0
28176,532542379,chongcaoyi2,1,0
28178,532545118,quoanqoemn,1,0
28179,532546770,SaraColclough,1,0
28180,532552144,feibashi,1,0
28181,532553544,Nenikagar,1,0
28185,532556714,naozhanmei,1,0
28188,532562391,Sparrowapricot71863Gambler,1,0
28193,532571866,jeffrey2stevens,1,0
28194,532574347,,1,0
28196,532576320,zhuangpiaodong,1,0
28197,532576819,,1,0
28198,532578601,,1,0
28200,532587514,qtsdsjptfv,1,0
28201,532590994,,1,0
28202,532591959,yumeitu3,1,0
28203,532593708,dxz593huang6427,1,0
28204,532599241,luoleifu,1,0
28205,532599730,KarlynHood,1,0
28207,532601257,qtrwrxpvsn,1,0
28208,532605834,george8hodges,1,0
28210,532611796,tuqiaoben,1,0
28212,532614871,qvbmvlcswq,1,0
28219,532631426,takiyama5,1,0
28220,532631755,phungmanhdung,1,0
28223,532639574,yipapu,1,0
28224,532640689,paimaoyuan,1,0
28226,532642020,,1,0
28231,532658264,quqvydjbfb,1,0
28232,532665205,peijiupa8,1,0
28233,532670016,kantongxue6,1,0
28234,532670660,,1,0
28239,532679026,uyenkhanh,1,0
28240,532679166,lianzhongjiu,1,0
28241,532680839,zhuolanbi,1,0
28242,532681242,CynthiaVirginia,1,0
28243,532682491,,1,0
28244,532682664,HaroldBabbitt,1,0
28245,532683340,raymond7hardman,1,0
28246,532684401,,1,0
28247,532684544,,1,0
28250,532690965,qujhkfwxmp,1,0
28252,532691783,fredlocation,1,0
28257,532707203,,1,0
28258,532712503,,1,0
28262,532718239,fujixia4,1,0
28264,532723604,qvcgxhcokz,1,0
28266,532734798,kimhanhi,1,0
28267,532736092,Bryanmaes,1,0
28268,532737438,micaibei,1,0
28269,532738531,,1,0
28270,532742380,huynhtruongnhan,1,0
28271,532743419,,1,0
28273,532745342,quansun,1,0
28275,532748643,,1,0
28277,532755098,,1,0
28283,532761356,,1,0
28284,532762378,,1,0
28289,532765784,NoviaJordan,1,0
28290,532766226,zhuzhanbi1,1,0
28291,532767345,karri3bear,1,0
28293,532773542,xijiuyi3,1,0
28295,532781401,,1,0
28298,532784976,josh8campbell,1,0
28304,532793405,qvdtawuohm,1,0
28306,532794978,,1,0
28307,532795555,,1,0
28309,532801190,RoselleBolyard,1,0
28313,532815368,adeliant,1,0
28315,532817493,NoviaDelia,1,0
28319,532822691,weiguanzhong01,1,0
28321,532828989,hoanggiathinh,1,0
28327,532836616,qumqwqywtm,1,0
28328,532837610,,1,0
28329,532837992,furanyi9,1,0
28330,532838281,quozvxhiok,1,0
28332,532842200,gongchuangsi3,1,0
28333,532845652,shanshanpin,1,0
28335,532850376,one_shote,1,0
28336,532850837,,1,0
28340,532854656,WilburHart,1,0
28341,532857808,,1,0
28344,532867149,kikori,1,0
28347,532869713,IngramMiddleton,1,0
28351,532878530,qtsdsuyiaa,1,0
28352,532881339,xianjiuye,1,0
28353,532883223,FabianHood,1,0
28354,532884132,fchaina1131,1,0
28358,532890748,,1,0
28361,532895497,,1,0
28365,532905656,,1,0
28367,532905935,Cenobogedo,1,0
28368,532906976,kureng,1,0
28369,532921975,qwaxsaasez,1,0
28371,532923766,sangyuetuan9,1,0
28373,532924888,hushanjia89,1,0
28375,532928819,marie3wallen,1,0
28378,532943020,qumqxhfncg,1,0
28382,532949408,CynthiaSnow,1,0
28383,532949524,zhanfangre,1,0
28385,532949657,,1,0
28386,532952880,zhulaobo77,1,0
28389,532958355,yuhuanan50,1,0
28391,532967004,leigh3mccullough,1,0
28392,532968998,,1,0
28393,532972076,,1,0
28394,532972478,TammyJohn,1,0
28395,532973078,qsufaxvltf,1,0
28396,532974048,,1,0
28397,532976211,,1,0
28398,532977731,qvbmwlbgdk,1,0
28400,532979182,qiangtaomi,1,0
28401,532981277,DeandreMcduffie,1,0
28403,532983918,cicishi,1,0
28404,532985138,,1,0
28406,532986553,tranminhtoan,1,0
28408,532997393,,1,0
28410,532998148,,1,0
28419,533018962,huzaijiao40,1,0
28420,533022295,feiyapin,1,0
28428,533043126,,1,0
28429,533044877,,1,0
28433,533057365,OliverTemple,1,0
28436,533060108,bupingmu3,1,0
28438,533062335,LizFaulkner,1,0
28439,533068113,huynhhoaithanh,1,0
28440,533068657,laurel4mueller,1,0
28443,533083990,,1,0
28444,533084729,AdaYonng,1,0
28449,533093449,quozwfdbyl,1,0
28450,533095761,yingxuedi,1,0
28451,533096666,john5lynch,1,0
28452,533097187,,1,0
28453,533098498,,1,0
28454,533098799,RichardJasper,1,0
28458,533105942,,1,0
28459,533106432,,1,0
28460,533106443,,1,0
28461,533107250,quozvowdta,1,0
28463,533108372,,1,0
28464,533112187,jingtuolan,1,0
28466,533113491,,1,0
28468,533120038,Imon1080,1,0
28469,533123519,zhifangfu,1,0
28470,533124960,Tanukasuwan,1,0
28474,533134516,kevin5field,1,0
28475,533136209,,1,0
28477,533144217,hongzhaoyi4,1,0
28483,533158927,,1,0
28485,533163951,Weiqiang11,1,0
28487,533167709,chaoyunang36,1,0
28488,533168854,quptekhpmo,1,0
28489,533169802,luanchaowo07,1,0
28490,533173386,weiweiyan67,1,0
28494,533181767,william5morey,1,0
28495,533182119,xunbilian,1,0
28496,533184173,WebbRaglan,1,0
28501,533198716,,1,0
28506,533208967,,1,0
28508,533211300,,1,0
28509,533212888,,1,0
28510,533221002,,1,0
28511,533221323,lihuihuan7,1,0
28512,533222387,qukvdkwtxw,1,0
28513,533222701,,1,0
28514,533223656,WarnerBuck,1,0
28515,533227515,,1,0
28516,533227651,ArvinFrank,1,0
28519,533233782,,1,0
28521,533237965,abirkhanoney,1,0
28522,533241983,Sahilmmetraniya,1,0
28524,533250095,Stephenwill,1,0
28525,533250394,shufangjiu0,1,0
28526,533251007,,1,0
28527,533253371,yincijian19,1,0
28529,533258749,cainuocong42,1,0
28535,533269188,qsufbqkyfk,1,0
28537,533272821,,1,0
28539,533277104,,1,0
28540,533277797,,1,0
28542,533277951,qukjdgkrrd,1,0
28546,533286487,,1,0
28548,533289106,dtqvinh,1,0
28549,533296857,nhui345,1,0
28550,533301293,TGARBUTT,1,0
28555,533320400,,1,0
28556,533326680,,1,0
28557,533328175,skyleo,1,0
28560,533339518,huyennguyen2,1,0
28562,533344219,,1,0
28564,533351354,no_lana,1,0
28565,533352076,,1,0
28567,533356921,tranthuytram,1,0
28569,533363116,meiwentong3,1,0
28572,533370211,qumyzreuno,1,0
28573,533370468,xingyisha4,1,0
28575,533374592,,1,0
28580,533394103,,1,0
28581,533396424,,1,0
28584,533400370,lixli3,1,0
28585,533406261,LisaYule,1,0
28586,533406430,,1,0
28587,533409915,kenvaing,1,0
28593,533418202,,1,0
28594,533428344,sangluntan8,1,0
28595,533433033,RenatoUNSCas,1,0
28600,533437579,,1,0
28601,533437665,wuzhuangfei0,1,0
28602,533439853,,1,0
28609,533459381,LarionovSergei,1,0
28610,533461077,,1,0
28611,533464492,damien5sales,1,0
28612,533466091,,1,0
28615,533478938,LucienForster,1,0
28616,533481307,xiongxietang,1,0
28617,533483139,qtrwtdztuw,1,0
28619,533487730,qumqwlnusu,1,0
28620,533487776,e0yi3ueo,1,0
28622,533496308,,1,0
28623,533496515,qwazphtbtc,1,0
28624,533497163,naanshang,1,0
28625,533497194,meilanfei4,1,0
28626,533497872,,1,0
28627,533500889,luyunshen68,1,0
28628,533502788,,1,0
28629,533506611,youdaogong,1,0
28630,533508138,milkacoin,1,0
28634,533519042,pokincher2,1,0
28637,533526414,yaohuangliao79,1,0
28643,533540316,quifzhkxmc,1,0
28644,533541413,,1,0
28645,533543483,barbara5tucker,1,0
28646,533544730,adamcapricom005,1,0
28648,533554163,AdolphBilly,1,0
28653,533564471,maria7grant,1,0
28656,533576543,,1,0
28658,533580205,,1,0
28663,533594169,,1,0
28664,533595251,flickos,1,0
28666,533599319,toni3lujan,1,0
28667,533599524,,1,0
28669,533601744,,1,0
28674,533608338,,1,0
28679,533618064,,1,0
28682,533625427,qwaogiynku,1,0
28684,533640271,quqvxwzlpk,1,0
28688,533659461,StuJG,1,0
28690,533663905,gongshishi97,1,0
28691,533668392,xianhenao,1,0
28692,533671505,,1,0
28693,533671562,zhaojiaxi,1,0
28694,533677017,,1,0
28695,533679844,,1,0
28696,533681667,,1,0
28697,533683893,lanjiaowen,1,0
28704,533705331,randizhong,1,0
28706,533707909,,1,0
28708,533716394,loulanfei,1,0
28710,533719887,,1,0
28713,533730052,,1,0
28714,533730917,yangpingpou53,1,0
28715,533733299,quozuvxhgo,1,0
28716,533736731,qumqwijdwh,1,0
28719,533739746,qddlj7gbie,1,0
28721,533741465,nw89lw6p,1,0
28722,533742924,chijijia8,1,0
28728,533755628,Hejtu,1,0
28729,533757462,xiangjiegan8,1,0
28732,533768381,,1,0
28736,533775876,qupgsltiie,1,0
28738,533776466,,1,0
28739,533777489,boweixie,1,0
28746,533798012,,1,0
28748,533800611,maggie1kerr,1,0
28749,533801251,SandyUBEX,1,0
28750,533802160,,1,0
28751,533802876,kaonankao,1,0
28753,533804354,nilowa90,1,0
28755,533806596,tanpangzhan44,1,0
28760,533815935,,1,0
28761,533817421,yonitel,1,0
28762,533819375,,1,0
28765,533823947,,1,0
28766,533824313,AnnabelleEveline,1,0
28768,533826618,Vivek0757,1,0
28769,533827350,xunzhiga,1,0
28770,533827407,,1,0
28775,533836375,zhanyuanjie,1,0
28778,533838636,WilburMacadam,1,0
28783,533846671,,1,0
28784,533850329,,1,0
28787,533863038,,1,0
28789,533864355,dangkongfei,1,0
28791,533872542,quqvxxfnam,1,0
28792,533872614,,1,0
28793,533873987,chuanglepa,1,0
28796,533879257,,1,0
28800,533889328,weilutou1,1,0
28801,533890744,yg6klv86,1,0
28802,533893534,EvangelineTracy,1,0
28805,533897231,,1,0
28807,533903174,kuqvfgk1,1,0
28811,533905225,qumqwjyqfw,1,0
28813,533911735,,1,0
28815,533912146,,1,0
28816,533912949,,1,0
28819,533917762,simo5462,1,0
28820,533918144,buzhanxin21,1,0
28821,533925892,,1,0
28822,533927954,,1,0
28824,533933502,,1,0
28827,533940370,julie4payne,1,0
28828,533941828,,1,0
28829,533943491,RUCHIDEAR,1,0
28833,533946936,,1,0
28834,533948463,sabrina7hall,1,0
28838,533952920,cuho2,1,0
28839,533955710,,1,0
28840,533958627,xunweifang56,1,0
28843,533969673,,1,0
28845,533971219,MurielEdie,1,0
28848,533980492,,1,0
28852,533994064,Zhpfx,1,0
28853,533994425,e60389452,1,0
28854,534001676,ah5z9etl,1,0
28855,534002942,qsufdoyfxu,1,0
28857,534011141,KatyRubio,1,0
28862,534016538,,1,0
28866,534025805,aa43021990,1,0
28867,534026706,BestCoin0,1,0
28869,534030114,shimuzai,1,0
28870,534030319,risinqdua,1,0
28871,534031398,qtsnogqonw,1,0
28872,534034151,kopitegumm,1,0
28876,534043357,,1,0
28879,534058435,rocky1johnson,1,0
28880,534059522,royal_gaza,1,0
28881,534062946,EYADtScbWYwZ10,1,0
28886,534072290,,1,0
28887,534074871,,1,0
28891,534086075,lisa3ohta,1,0
28892,534087790,yingyacheng,1,0
28893,534091527,robert3hatfield,1,0
28894,534092106,,1,0
28897,534093925,,1,0
28899,534098100,rendaogou,1,0
28900,534103957,,1,0
28906,534111646,,1,0
28910,534120234,,1,0
28912,534122316,x15515,1,0
28914,534123750,,1,0
28916,534129183,shakey4d,1,0
28917,534133844,julia5morelli,1,0
28919,534142517,garland7gallant,1,0
28922,534145369,BartonGrote,1,0
28924,534147900,quqvydbeob,1,0
28928,534148557,,1,0
28929,534149724,,1,0
28930,534152399,naipayan,1,0
28933,534160363,,1,0
28934,534162581,nishishuiwo,1,0
28939,534189360,Miegorengkuah,1,0
28942,534193382,michael7flaherty,1,0
28947,534199369,,1,0
28948,534200655,x5a5d6d89lusa,1,0
28949,534202178,lurendu02,1,0
28950,534203910,quqvyhtero,1,0
28953,534213460,,1,0
28957,534218414,,1,0
28960,534229709,,1,0
28961,534231727,shousongmei,1,0
28963,534234602,quzzhvqvvu,1,0
28964,534239750,,1,0
28966,534250287,,1,0
28967,534250916,linpotuo89,1,0
28971,534254455,shiliaobi,1,0
28973,534257518,,1,0
28975,534266943,Rachidaouzal,1,0
28977,534271269,SamuelHorace,1,0
28978,534273262,ct2ixpl4,1,0
28980,534274860,,1,0
28984,534295290,qvdvjhxpay,1,0
28986,534298099,qvbujuxtix,1,0
28987,534300593,,1,0
28989,534306349,,1,0
28991,534309111,DylanLandon,1,0
28992,534315373,qtsnnjyvge,1,0
28995,534317402,,1,0
28998,534319126,qumqxscotp,1,0
29000,534327068,haojiaofu9,1,0
29001,534327343,duqianne67,1,0
29002,534333057,,1,0
29004,534333687,,1,0
29006,534341439,qumovmmwvq,1,0
29007,534342094,,1,0
29008,534346174,AnDores,1,0
29011,534353748,nguyendanhvan,1,0
29013,534357691,,1,0
29014,534358130,,1,0
29016,534362434,qumqupdppk,1,0
29017,534363923,Joseph0017,1,0
29018,534365535,,1,0
29021,534369203,,1,0
29022,534370425,tangzongyan9,1,0
29023,534370498,,1,0
29026,534378440,,1,0
29028,534387470,,1,0
29033,534396590,quqvycssdt,1,0
29035,534399218,,1,0
29037,534403582,,1,0
29038,534403849,,1,0
29040,534411152,yanzhaogang,1,0
29042,534414322,btcbull66,1,0
29045,534419301,builan01,1,0
